# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-06-23 14:12:34 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09073300 ROARING FORK RIVER AB DIFFICULT C NR ASPEN, CO.
# -----------------------------------------------------------------------------------
#
# Data provided for site 09073300
#    DD parameter   Description
#    01   00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
# 
agency_cd	site_no	datetime	tz_cd	01_00060	01_00060_cd
USGS	09073300	2013-06-06 00:30	MDT	275	A
USGS	09073300	2013-06-06 00:45	MDT	269	A
USGS	09073300	2013-06-06 01:00	MDT	269	A
USGS	09073300	2013-06-06 01:15	MDT	266	A
USGS	09073300	2013-06-06 01:30	MDT	262	A
USGS	09073300	2013-06-06 01:45	MDT	256	A
USGS	09073300	2013-06-06 02:00	MDT	243	A
USGS	09073300	2013-06-06 02:15	MDT	246	A
USGS	09073300	2013-06-06 02:30	MDT	243	A
USGS	09073300	2013-06-06 02:45	MDT	240	A
USGS	09073300	2013-06-06 03:00	MDT	243	A
USGS	09073300	2013-06-06 03:15	MDT	246	A
USGS	09073300	2013-06-06 03:30	MDT	240	A
USGS	09073300	2013-06-06 03:45	MDT	240	A
USGS	09073300	2013-06-06 04:00	MDT	234	A
USGS	09073300	2013-06-06 04:15	MDT	234	A
USGS	09073300	2013-06-06 04:30	MDT	225	A
USGS	09073300	2013-06-06 04:45	MDT	222	A
USGS	09073300	2013-06-06 05:00	MDT	216	A
USGS	09073300	2013-06-06 05:15	MDT	211	A
USGS	09073300	2013-06-06 05:30	MDT	211	A
USGS	09073300	2013-06-06 05:45	MDT	202	A
USGS	09073300	2013-06-06 06:00	MDT	200	A
USGS	09073300	2013-06-06 06:15	MDT	200	A
USGS	09073300	2013-06-06 06:30	MDT	197	A
USGS	09073300	2013-06-06 06:45	MDT	197	A
USGS	09073300	2013-06-06 07:00	MDT	194	A
USGS	09073300	2013-06-06 07:15	MDT	192	A
USGS	09073300	2013-06-06 07:30	MDT	192	A
USGS	09073300	2013-06-06 07:45	MDT	189	A
USGS	09073300	2013-06-06 08:00	MDT	186	A
USGS	09073300	2013-06-06 08:15	MDT	186	A
USGS	09073300	2013-06-06 08:30	MDT	181	A
USGS	09073300	2013-06-06 08:45	MDT	181	A
USGS	09073300	2013-06-06 09:00	MDT	179	A
USGS	09073300	2013-06-06 09:15	MDT	176	A
USGS	09073300	2013-06-06 09:30	MDT	174	A
USGS	09073300	2013-06-06 09:45	MDT	171	A
USGS	09073300	2013-06-06 10:00	MDT	171	A
USGS	09073300	2013-06-06 10:15	MDT	169	A
USGS	09073300	2013-06-06 10:30	MDT	169	A
USGS	09073300	2013-06-06 10:45	MDT	169	A
USGS	09073300	2013-06-06 11:00	MDT	169	A
USGS	09073300	2013-06-06 11:15	MDT	166	A
USGS	09073300	2013-06-06 11:30	MDT	166	A
USGS	09073300	2013-06-06 11:45	MDT	164	A
USGS	09073300	2013-06-06 12:00	MDT	164	A
USGS	09073300	2013-06-06 12:15	MDT	157	A
USGS	09073300	2013-06-06 12:30	MDT	159	A
USGS	09073300	2013-06-06 12:45	MDT	159	A
USGS	09073300	2013-06-06 13:00	MDT	157	A
USGS	09073300	2013-06-06 13:15	MDT	157	A
USGS	09073300	2013-06-06 13:30	MDT	157	A
USGS	09073300	2013-06-06 13:45	MDT	157	A
USGS	09073300	2013-06-06 14:00	MDT	154	A
USGS	09073300	2013-06-06 14:15	MDT	157	A
USGS	09073300	2013-06-06 14:30	MDT	157	A
USGS	09073300	2013-06-06 14:45	MDT	154	A
USGS	09073300	2013-06-06 15:00	MDT	159	A
USGS	09073300	2013-06-06 15:15	MDT	164	A
USGS	09073300	2013-06-06 15:30	MDT	157	A
USGS	09073300	2013-06-06 15:45	MDT	166	A
USGS	09073300	2013-06-06 16:00	MDT	166	A
USGS	09073300	2013-06-06 16:15	MDT	169	A
USGS	09073300	2013-06-06 16:30	MDT	176	A
USGS	09073300	2013-06-06 16:45	MDT	176	A
USGS	09073300	2013-06-06 17:00	MDT	186	A
USGS	09073300	2013-06-06 17:15	MDT	189	A
USGS	09073300	2013-06-06 17:30	MDT	194	A
USGS	09073300	2013-06-06 17:45	MDT	200	A
USGS	09073300	2013-06-06 18:00	MDT	202	A
USGS	09073300	2013-06-06 18:15	MDT	213	A
USGS	09073300	2013-06-06 18:30	MDT	213	A
USGS	09073300	2013-06-06 18:45	MDT	219	A
USGS	09073300	2013-06-06 19:00	MDT	219	A
USGS	09073300	2013-06-06 19:15	MDT	228	A
USGS	09073300	2013-06-06 19:30	MDT	228	A
USGS	09073300	2013-06-06 19:45	MDT	234	A
USGS	09073300	2013-06-06 20:00	MDT	237	A
USGS	09073300	2013-06-06 20:15	MDT	240	A
USGS	09073300	2013-06-06 20:30	MDT	243	A
USGS	09073300	2013-06-06 20:45	MDT	240	A
USGS	09073300	2013-06-06 21:00	MDT	243	A
USGS	09073300	2013-06-06 21:15	MDT	243	A
USGS	09073300	2013-06-06 21:30	MDT	243	A
USGS	09073300	2013-06-06 21:45	MDT	240	A
USGS	09073300	2013-06-06 22:00	MDT	246	A
USGS	09073300	2013-06-06 22:15	MDT	279	A
USGS	09073300	2013-06-06 22:30	MDT	300	A
USGS	09073300	2013-06-06 22:45	MDT	300	A
USGS	09073300	2013-06-06 23:00	MDT	303	A
USGS	09073300	2013-06-06 23:15	MDT	303	A
USGS	09073300	2013-06-06 23:30	MDT	300	A
USGS	09073300	2013-06-06 23:45	MDT	300	A
USGS	09073300	2013-06-07 00:00	MDT	303	A
USGS	09073300	2013-06-07 00:15	MDT	296	A
USGS	09073300	2013-06-07 00:30	MDT	286	A
USGS	09073300	2013-06-07 00:45	MDT	293	A
USGS	09073300	2013-06-07 01:00	MDT	282	A
USGS	09073300	2013-06-07 01:15	MDT	279	A
USGS	09073300	2013-06-07 01:30	MDT	279	A
USGS	09073300	2013-06-07 01:45	MDT	272	A
USGS	09073300	2013-06-07 02:00	MDT	266	A
USGS	09073300	2013-06-07 02:15	MDT	262	A
USGS	09073300	2013-06-07 02:30	MDT	259	A
USGS	09073300	2013-06-07 02:45	MDT	249	A
USGS	09073300	2013-06-07 03:00	MDT	249	A
USGS	09073300	2013-06-07 03:15	MDT	243	A
USGS	09073300	2013-06-07 03:30	MDT	249	A
USGS	09073300	2013-06-07 03:45	MDT	243	A
USGS	09073300	2013-06-07 04:00	MDT	249	A
USGS	09073300	2013-06-07 04:15	MDT	240	A
USGS	09073300	2013-06-07 04:30	MDT	237	A
USGS	09073300	2013-06-07 04:45	MDT	237	A
USGS	09073300	2013-06-07 05:00	MDT	225	A
USGS	09073300	2013-06-07 05:15	MDT	225	A
USGS	09073300	2013-06-07 05:30	MDT	219	A
USGS	09073300	2013-06-07 05:45	MDT	216	A
USGS	09073300	2013-06-07 06:00	MDT	213	A
USGS	09073300	2013-06-07 06:15	MDT	213	A
USGS	09073300	2013-06-07 06:30	MDT	208	A
USGS	09073300	2013-06-07 06:45	MDT	208	A
USGS	09073300	2013-06-07 07:00	MDT	205	A
USGS	09073300	2013-06-07 07:15	MDT	200	A
USGS	09073300	2013-06-07 07:30	MDT	197	A
USGS	09073300	2013-06-07 07:45	MDT	197	A
USGS	09073300	2013-06-07 08:00	MDT	194	A
USGS	09073300	2013-06-07 08:15	MDT	194	A
USGS	09073300	2013-06-07 08:30	MDT	194	A
USGS	09073300	2013-06-07 08:45	MDT	192	A
USGS	09073300	2013-06-07 09:00	MDT	189	A
USGS	09073300	2013-06-07 09:15	MDT	189	A
USGS	09073300	2013-06-07 09:30	MDT	184	A
USGS	09073300	2013-06-07 09:45	MDT	184	A
USGS	09073300	2013-06-07 10:00	MDT	184	A
USGS	09073300	2013-06-07 10:15	MDT	181	A
USGS	09073300	2013-06-07 10:30	MDT	184	A
USGS	09073300	2013-06-07 10:45	MDT	181	A
USGS	09073300	2013-06-07 11:00	MDT	181	A
USGS	09073300	2013-06-07 11:15	MDT	176	A
USGS	09073300	2013-06-07 11:30	MDT	174	A
USGS	09073300	2013-06-07 11:45	MDT	174	A
USGS	09073300	2013-06-07 12:00	MDT	174	A
USGS	09073300	2013-06-07 12:15	MDT	174	A
USGS	09073300	2013-06-07 12:30	MDT	171	A
USGS	09073300	2013-06-07 12:45	MDT	174	A
USGS	09073300	2013-06-07 13:00	MDT	174	A
USGS	09073300	2013-06-07 13:15	MDT	169	A
USGS	09073300	2013-06-07 13:30	MDT	171	A
USGS	09073300	2013-06-07 13:45	MDT	169	A
USGS	09073300	2013-06-07 14:00	MDT	169	A
USGS	09073300	2013-06-07 14:15	MDT	169	A
USGS	09073300	2013-06-07 14:30	MDT	171	A
USGS	09073300	2013-06-07 14:45	MDT	169	A
USGS	09073300	2013-06-07 15:00	MDT	169	A
USGS	09073300	2013-06-07 15:15	MDT	169	A
USGS	09073300	2013-06-07 15:30	MDT	169	A
USGS	09073300	2013-06-07 15:45	MDT	169	A
USGS	09073300	2013-06-07 16:00	MDT	171	A
USGS	09073300	2013-06-07 16:15	MDT	171	A
USGS	09073300	2013-06-07 16:30	MDT	174	A
USGS	09073300	2013-06-07 16:45	MDT	179	A
USGS	09073300	2013-06-07 17:00	MDT	184	A
USGS	09073300	2013-06-07 17:15	MDT	184	A
USGS	09073300	2013-06-07 17:30	MDT	189	A
USGS	09073300	2013-06-07 17:45	MDT	192	A
USGS	09073300	2013-06-07 18:00	MDT	194	A
USGS	09073300	2013-06-07 18:15	MDT	197	A
USGS	09073300	2013-06-07 18:30	MDT	205	A
USGS	09073300	2013-06-07 18:45	MDT	202	A
USGS	09073300	2013-06-07 19:00	MDT	208	A
USGS	09073300	2013-06-07 19:15	MDT	208	A
USGS	09073300	2013-06-07 19:30	MDT	208	A
USGS	09073300	2013-06-07 19:45	MDT	211	A
USGS	09073300	2013-06-07 20:00	MDT	213	A
USGS	09073300	2013-06-07 20:15	MDT	216	A
USGS	09073300	2013-06-07 20:30	MDT	219	A
USGS	09073300	2013-06-07 20:45	MDT	222	A
USGS	09073300	2013-06-07 21:00	MDT	222	A
USGS	09073300	2013-06-07 21:15	MDT	231	A
USGS	09073300	2013-06-07 21:30	MDT	231	A
USGS	09073300	2013-06-07 21:45	MDT	231	A
USGS	09073300	2013-06-07 22:00	MDT	231	A
USGS	09073300	2013-06-07 22:15	MDT	231	A
USGS	09073300	2013-06-07 22:30	MDT	231	A
USGS	09073300	2013-06-07 22:45	MDT	234	A
USGS	09073300	2013-06-07 23:00	MDT	234	A
USGS	09073300	2013-06-07 23:15	MDT	234	A
USGS	09073300	2013-06-07 23:30	MDT	234	A
USGS	09073300	2013-06-07 23:45	MDT	234	A
USGS	09073300	2013-06-08 00:00	MDT	231	A
USGS	09073300	2013-06-08 00:15	MDT	231	A
USGS	09073300	2013-06-08 00:30	MDT	234	A
USGS	09073300	2013-06-08 00:45	MDT	231	A
USGS	09073300	2013-06-08 01:00	MDT	228	A
USGS	09073300	2013-06-08 01:15	MDT	228	A
USGS	09073300	2013-06-08 01:30	MDT	222	A
USGS	09073300	2013-06-08 01:45	MDT	222	A
USGS	09073300	2013-06-08 02:00	MDT	219	A
USGS	09073300	2013-06-08 02:15	MDT	219	A
USGS	09073300	2013-06-08 02:30	MDT	219	A
USGS	09073300	2013-06-08 02:45	MDT	219	A
USGS	09073300	2013-06-08 03:00	MDT	213	A
USGS	09073300	2013-06-08 03:15	MDT	211	A
USGS	09073300	2013-06-08 03:30	MDT	211	A
USGS	09073300	2013-06-08 03:45	MDT	205	A
USGS	09073300	2013-06-08 04:00	MDT	208	A
USGS	09073300	2013-06-08 04:15	MDT	208	A
USGS	09073300	2013-06-08 04:30	MDT	205	A
USGS	09073300	2013-06-08 04:45	MDT	202	A
USGS	09073300	2013-06-08 05:00	MDT	202	A
USGS	09073300	2013-06-08 05:15	MDT	197	A
USGS	09073300	2013-06-08 05:30	MDT	194	A
USGS	09073300	2013-06-08 05:45	MDT	197	A
USGS	09073300	2013-06-08 06:00	MDT	192	A
USGS	09073300	2013-06-08 06:15	MDT	192	A
USGS	09073300	2013-06-08 06:30	MDT	192	A
USGS	09073300	2013-06-08 06:45	MDT	186	A
USGS	09073300	2013-06-08 07:00	MDT	189	A
USGS	09073300	2013-06-08 07:15	MDT	186	A
USGS	09073300	2013-06-08 07:30	MDT	186	A
USGS	09073300	2013-06-08 07:45	MDT	186	A
USGS	09073300	2013-06-08 08:00	MDT	181	A
USGS	09073300	2013-06-08 08:15	MDT	181	A
USGS	09073300	2013-06-08 08:30	MDT	179	A
USGS	09073300	2013-06-08 08:45	MDT	176	A
USGS	09073300	2013-06-08 09:00	MDT	179	A
USGS	09073300	2013-06-08 09:15	MDT	176	A
USGS	09073300	2013-06-08 09:30	MDT	171	A
USGS	09073300	2013-06-08 09:45	MDT	176	A
USGS	09073300	2013-06-08 10:00	MDT	171	A
USGS	09073300	2013-06-08 10:15	MDT	176	A
USGS	09073300	2013-06-08 10:30	MDT	171	A
USGS	09073300	2013-06-08 10:45	MDT	169	A
USGS	09073300	2013-06-08 11:00	MDT	171	A
USGS	09073300	2013-06-08 11:15	MDT	169	A
USGS	09073300	2013-06-08 11:30	MDT	171	A
USGS	09073300	2013-06-08 11:45	MDT	166	A
USGS	09073300	2013-06-08 12:00	MDT	169	A
USGS	09073300	2013-06-08 12:15	MDT	169	A
USGS	09073300	2013-06-08 12:30	MDT	166	A
USGS	09073300	2013-06-08 12:45	MDT	166	A
USGS	09073300	2013-06-08 13:00	MDT	166	A
USGS	09073300	2013-06-08 13:15	MDT	166	A
USGS	09073300	2013-06-08 13:30	MDT	164	A
USGS	09073300	2013-06-08 13:45	MDT	166	A
USGS	09073300	2013-06-08 14:00	MDT	166	A
USGS	09073300	2013-06-08 14:15	MDT	174	A
USGS	09073300	2013-06-08 14:30	MDT	166	A
USGS	09073300	2013-06-08 14:45	MDT	174	A
USGS	09073300	2013-06-08 15:00	MDT	174	A
USGS	09073300	2013-06-08 15:15	MDT	176	A
USGS	09073300	2013-06-08 15:30	MDT	179	A
USGS	09073300	2013-06-08 15:45	MDT	184	A
USGS	09073300	2013-06-08 16:00	MDT	186	A
USGS	09073300	2013-06-08 16:15	MDT	192	A
USGS	09073300	2013-06-08 16:30	MDT	202	A
USGS	09073300	2013-06-08 16:45	MDT	208	A
USGS	09073300	2013-06-08 17:00	MDT	213	A
USGS	09073300	2013-06-08 17:15	MDT	222	A
USGS	09073300	2013-06-08 17:30	MDT	222	A
USGS	09073300	2013-06-08 17:45	MDT	228	A
USGS	09073300	2013-06-08 18:00	MDT	234	A
USGS	09073300	2013-06-08 18:15	MDT	234	A
USGS	09073300	2013-06-08 18:30	MDT	240	A
USGS	09073300	2013-06-08 18:45	MDT	243	A
USGS	09073300	2013-06-08 19:00	MDT	243	A
USGS	09073300	2013-06-08 19:15	MDT	246	A
USGS	09073300	2013-06-08 19:30	MDT	249	A
USGS	09073300	2013-06-08 19:45	MDT	256	A
USGS	09073300	2013-06-08 20:00	MDT	266	A
USGS	09073300	2013-06-08 20:15	MDT	262	A
USGS	09073300	2013-06-08 20:30	MDT	269	A
USGS	09073300	2013-06-08 20:45	MDT	269	A
USGS	09073300	2013-06-08 21:00	MDT	272	A
USGS	09073300	2013-06-08 21:15	MDT	269	A
USGS	09073300	2013-06-08 21:30	MDT	275	A
USGS	09073300	2013-06-08 21:45	MDT	279	A
USGS	09073300	2013-06-08 22:00	MDT	296	A
USGS	09073300	2013-06-08 22:15	MDT	296	A
USGS	09073300	2013-06-08 22:30	MDT	303	A
USGS	09073300	2013-06-08 22:45	MDT	300	A
USGS	09073300	2013-06-08 23:00	MDT	293	A
USGS	09073300	2013-06-08 23:15	MDT	296	A
USGS	09073300	2013-06-08 23:30	MDT	293	A
USGS	09073300	2013-06-08 23:45	MDT	289	A
USGS	09073300	2013-06-09 00:00	MDT	282	A
USGS	09073300	2013-06-09 00:15	MDT	275	A
USGS	09073300	2013-06-09 00:30	MDT	275	A
USGS	09073300	2013-06-09 00:45	MDT	269	A
USGS	09073300	2013-06-09 01:00	MDT	266	A
USGS	09073300	2013-06-09 01:15	MDT	266	A
USGS	09073300	2013-06-09 01:30	MDT	259	A
USGS	09073300	2013-06-09 01:45	MDT	249	A
USGS	09073300	2013-06-09 02:00	MDT	249	A
USGS	09073300	2013-06-09 02:15	MDT	246	A
USGS	09073300	2013-06-09 02:30	MDT	249	A
USGS	09073300	2013-06-09 02:45	MDT	243	A
USGS	09073300	2013-06-09 03:00	MDT	249	A
USGS	09073300	2013-06-09 03:15	MDT	243	A
USGS	09073300	2013-06-09 03:30	MDT	243	A
USGS	09073300	2013-06-09 03:45	MDT	240	A
USGS	09073300	2013-06-09 04:00	MDT	237	A
USGS	09073300	2013-06-09 04:15	MDT	234	A
USGS	09073300	2013-06-09 04:30	MDT	231	A
USGS	09073300	2013-06-09 04:45	MDT	231	A
USGS	09073300	2013-06-09 05:00	MDT	225	A
USGS	09073300	2013-06-09 05:15	MDT	219	A
USGS	09073300	2013-06-09 05:30	MDT	219	A
USGS	09073300	2013-06-09 05:45	MDT	216	A
USGS	09073300	2013-06-09 06:00	MDT	216	A
USGS	09073300	2013-06-09 06:15	MDT	216	A
USGS	09073300	2013-06-09 06:30	MDT	211	A
USGS	09073300	2013-06-09 06:45	MDT	211	A
USGS	09073300	2013-06-09 07:00	MDT	208	A
USGS	09073300	2013-06-09 07:15	MDT	205	A
USGS	09073300	2013-06-09 07:30	MDT	205	A
USGS	09073300	2013-06-09 07:45	MDT	202	A
USGS	09073300	2013-06-09 08:00	MDT	202	A
USGS	09073300	2013-06-09 08:15	MDT	202	A
USGS	09073300	2013-06-09 08:30	MDT	200	A
USGS	09073300	2013-06-09 08:45	MDT	197	A
USGS	09073300	2013-06-09 09:00	MDT	197	A
USGS	09073300	2013-06-09 09:15	MDT	197	A
USGS	09073300	2013-06-09 09:30	MDT	189	A
USGS	09073300	2013-06-09 09:45	MDT	192	A
USGS	09073300	2013-06-09 10:00	MDT	189	A
USGS	09073300	2013-06-09 10:15	MDT	192	A
USGS	09073300	2013-06-09 10:30	MDT	186	A
USGS	09073300	2013-06-09 10:45	MDT	186	A
USGS	09073300	2013-06-09 11:00	MDT	184	A
USGS	09073300	2013-06-09 11:15	MDT	184	A
USGS	09073300	2013-06-09 11:30	MDT	184	A
USGS	09073300	2013-06-09 11:45	MDT	181	A
USGS	09073300	2013-06-09 12:00	MDT	186	A
USGS	09073300	2013-06-09 12:15	MDT	179	A
USGS	09073300	2013-06-09 12:30	MDT	181	A
USGS	09073300	2013-06-09 12:45	MDT	179	A
USGS	09073300	2013-06-09 13:00	MDT	179	A
USGS	09073300	2013-06-09 13:15	MDT	181	A
USGS	09073300	2013-06-09 13:30	MDT	176	A
USGS	09073300	2013-06-09 13:45	MDT	176	A
USGS	09073300	2013-06-09 14:00	MDT	179	A
USGS	09073300	2013-06-09 14:15	MDT	179	A
USGS	09073300	2013-06-09 14:30	MDT	176	A
USGS	09073300	2013-06-09 14:45	MDT	179	A
USGS	09073300	2013-06-09 15:00	MDT	181	A
USGS	09073300	2013-06-09 15:15	MDT	181	A
USGS	09073300	2013-06-09 15:30	MDT	186	A
USGS	09073300	2013-06-09 15:45	MDT	189	A
USGS	09073300	2013-06-09 16:00	MDT	194	A
USGS	09073300	2013-06-09 16:15	MDT	202	A
USGS	09073300	2013-06-09 16:30	MDT	208	A
USGS	09073300	2013-06-09 16:45	MDT	208	A
USGS	09073300	2013-06-09 17:00	MDT	213	A
USGS	09073300	2013-06-09 17:15	MDT	225	A
USGS	09073300	2013-06-09 17:30	MDT	228	A
USGS	09073300	2013-06-09 17:45	MDT	237	A
USGS	09073300	2013-06-09 18:00	MDT	240	A
USGS	09073300	2013-06-09 18:15	MDT	243	A
USGS	09073300	2013-06-09 18:30	MDT	243	A
USGS	09073300	2013-06-09 18:45	MDT	246	A
USGS	09073300	2013-06-09 19:00	MDT	246	A
USGS	09073300	2013-06-09 19:15	MDT	262	A
USGS	09073300	2013-06-09 19:30	MDT	269	A
USGS	09073300	2013-06-09 19:45	MDT	279	A
USGS	09073300	2013-06-09 20:00	MDT	289	A
USGS	09073300	2013-06-09 20:15	MDT	293	A
USGS	09073300	2013-06-09 20:30	MDT	296	A
USGS	09073300	2013-06-09 20:45	MDT	300	A
USGS	09073300	2013-06-09 21:00	MDT	348	A
USGS	09073300	2013-06-09 21:15	MDT	385	A
USGS	09073300	2013-06-09 21:30	MDT	389	A
USGS	09073300	2013-06-09 21:45	MDT	402	A
USGS	09073300	2013-06-09 22:00	MDT	398	A
USGS	09073300	2013-06-09 22:15	MDT	406	A
USGS	09073300	2013-06-09 22:30	MDT	406	A
USGS	09073300	2013-06-09 22:45	MDT	411	A
USGS	09073300	2013-06-09 23:00	MDT	402	A
USGS	09073300	2013-06-09 23:15	MDT	402	A
USGS	09073300	2013-06-09 23:30	MDT	398	A
USGS	09073300	2013-06-09 23:45	MDT	389	A
USGS	09073300	2013-06-10 00:00	MDT	385	A
USGS	09073300	2013-06-10 00:15	MDT	381	A
USGS	09073300	2013-06-10 00:30	MDT	364	A
USGS	09073300	2013-06-10 00:45	MDT	360	A
USGS	09073300	2013-06-10 01:00	MDT	348	A
USGS	09073300	2013-06-10 01:15	MDT	337	A
USGS	09073300	2013-06-10 01:30	MDT	329	A
USGS	09073300	2013-06-10 01:45	MDT	322	A
USGS	09073300	2013-06-10 02:00	MDT	318	A
USGS	09073300	2013-06-10 02:15	MDT	314	A
USGS	09073300	2013-06-10 02:30	MDT	303	A
USGS	09073300	2013-06-10 02:45	MDT	293	A
USGS	09073300	2013-06-10 03:00	MDT	282	A
USGS	09073300	2013-06-10 03:15	MDT	275	A
USGS	09073300	2013-06-10 03:30	MDT	269	A
USGS	09073300	2013-06-10 03:45	MDT	256	A
USGS	09073300	2013-06-10 04:00	MDT	259	A
USGS	09073300	2013-06-10 04:15	MDT	243	A
USGS	09073300	2013-06-10 04:30	MDT	246	A
USGS	09073300	2013-06-10 04:45	MDT	240	A
USGS	09073300	2013-06-10 05:00	MDT	253	A
USGS	09073300	2013-06-10 05:15	MDT	243	A
USGS	09073300	2013-06-10 05:30	MDT	243	A
USGS	09073300	2013-06-10 05:45	MDT	234	A
USGS	09073300	2013-06-10 06:00	MDT	228	A
USGS	09073300	2013-06-10 06:15	MDT	228	A
USGS	09073300	2013-06-10 06:30	MDT	225	A
USGS	09073300	2013-06-10 06:45	MDT	222	A
USGS	09073300	2013-06-10 07:00	MDT	213	A
USGS	09073300	2013-06-10 07:15	MDT	211	A
USGS	09073300	2013-06-10 07:30	MDT	211	A
USGS	09073300	2013-06-10 07:45	MDT	208	A
USGS	09073300	2013-06-10 08:00	MDT	208	A
USGS	09073300	2013-06-10 08:15	MDT	208	A
USGS	09073300	2013-06-10 08:30	MDT	208	A
USGS	09073300	2013-06-10 08:45	MDT	202	A
USGS	09073300	2013-06-10 09:00	MDT	202	A
USGS	09073300	2013-06-10 09:15	MDT	202	A
USGS	09073300	2013-06-10 09:30	MDT	197	A
USGS	09073300	2013-06-10 09:45	MDT	197	A
USGS	09073300	2013-06-10 10:00	MDT	197	A
USGS	09073300	2013-06-10 10:15	MDT	194	A
USGS	09073300	2013-06-10 10:30	MDT	194	A
USGS	09073300	2013-06-10 10:45	MDT	186	A
USGS	09073300	2013-06-10 11:00	MDT	184	A
USGS	09073300	2013-06-10 11:15	MDT	192	A
USGS	09073300	2013-06-10 11:30	MDT	192	A
USGS	09073300	2013-06-10 11:45	MDT	192	A
USGS	09073300	2013-06-10 12:00	MDT	184	A
USGS	09073300	2013-06-10 12:15	MDT	186	A
USGS	09073300	2013-06-10 12:30	MDT	189	A
USGS	09073300	2013-06-10 12:45	MDT	184	A
USGS	09073300	2013-06-10 13:00	MDT	181	A
USGS	09073300	2013-06-10 13:15	MDT	181	A
USGS	09073300	2013-06-10 13:30	MDT	181	A
USGS	09073300	2013-06-10 13:45	MDT	181	A
USGS	09073300	2013-06-10 14:00	MDT	181	A
USGS	09073300	2013-06-10 14:15	MDT	189	A
USGS	09073300	2013-06-10 14:30	MDT	189	A
USGS	09073300	2013-06-10 14:45	MDT	184	A
USGS	09073300	2013-06-10 15:00	MDT	192	A
USGS	09073300	2013-06-10 15:15	MDT	194	A
USGS	09073300	2013-06-10 15:30	MDT	197	A
USGS	09073300	2013-06-10 15:45	MDT	205	A
USGS	09073300	2013-06-10 16:00	MDT	205	A
USGS	09073300	2013-06-10 16:15	MDT	211	A
USGS	09073300	2013-06-10 16:30	MDT	213	A
USGS	09073300	2013-06-10 16:45	MDT	222	A
USGS	09073300	2013-06-10 17:00	MDT	234	A
USGS	09073300	2013-06-10 17:15	MDT	234	A
USGS	09073300	2013-06-10 17:30	MDT	240	A
USGS	09073300	2013-06-10 17:45	MDT	253	A
USGS	09073300	2013-06-10 18:00	MDT	246	A
USGS	09073300	2013-06-10 18:15	MDT	256	A
USGS	09073300	2013-06-10 18:30	MDT	266	A
USGS	09073300	2013-06-10 18:45	MDT	272	A
USGS	09073300	2013-06-10 19:00	MDT	279	A
USGS	09073300	2013-06-10 19:15	MDT	289	A
USGS	09073300	2013-06-10 19:30	MDT	293	A
USGS	09073300	2013-06-10 19:45	MDT	296	A
USGS	09073300	2013-06-10 20:00	MDT	303	A
USGS	09073300	2013-06-10 20:15	MDT	307	A
USGS	09073300	2013-06-10 20:30	MDT	364	A
USGS	09073300	2013-06-10 20:45	MDT	393	A
USGS	09073300	2013-06-10 21:00	MDT	402	A
USGS	09073300	2013-06-10 21:15	MDT	415	A
USGS	09073300	2013-06-10 21:30	MDT	415	A
USGS	09073300	2013-06-10 21:45	MDT	424	A
USGS	09073300	2013-06-10 22:00	MDT	442	A
USGS	09073300	2013-06-10 22:15	MDT	438	A
USGS	09073300	2013-06-10 22:30	MDT	433	A
USGS	09073300	2013-06-10 22:45	MDT	429	A
USGS	09073300	2013-06-10 23:00	MDT	429	A
USGS	09073300	2013-06-10 23:15	MDT	415	A
USGS	09073300	2013-06-10 23:30	MDT	411	A
USGS	09073300	2013-06-10 23:45	MDT	411	A
USGS	09073300	2013-06-11 00:00	MDT	393	A
USGS	09073300	2013-06-11 00:15	MDT	385	A
USGS	09073300	2013-06-11 00:30	MDT	377	A
USGS	09073300	2013-06-11 00:45	MDT	364	A
USGS	09073300	2013-06-11 01:00	MDT	360	A
USGS	09073300	2013-06-11 01:15	MDT	348	A
USGS	09073300	2013-06-11 01:30	MDT	341	A
USGS	09073300	2013-06-11 01:45	MDT	337	A
USGS	09073300	2013-06-11 02:00	MDT	329	A
USGS	09073300	2013-06-11 02:15	MDT	325	A
USGS	09073300	2013-06-11 02:30	MDT	314	A
USGS	09073300	2013-06-11 02:45	MDT	300	A
USGS	09073300	2013-06-11 03:00	MDT	293	A
USGS	09073300	2013-06-11 03:15	MDT	275	A
USGS	09073300	2013-06-11 03:30	MDT	272	A
USGS	09073300	2013-06-11 03:45	MDT	266	A
USGS	09073300	2013-06-11 04:00	MDT	259	A
USGS	09073300	2013-06-11 04:15	MDT	253	A
USGS	09073300	2013-06-11 04:30	MDT	253	A
USGS	09073300	2013-06-11 04:45	MDT	246	A
USGS	09073300	2013-06-11 05:00	MDT	243	A
USGS	09073300	2013-06-11 05:15	MDT	243	A
