# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-06-23 14:13:44 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09073400 ROARING FORK RIVER NEAR ASPEN, CO.
# -----------------------------------------------------------------------------------
#
# Data provided for site 09073400
#    DD parameter   Description
#    01   00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
# 
agency_cd	site_no	datetime	tz_cd	01_00060	01_00060_cd
USGS	09073400	2013-06-06 00:45	MDT	507	A
USGS	09073400	2013-06-06 01:00	MDT	511	A
USGS	09073400	2013-06-06 01:15	MDT	515	A
USGS	09073400	2013-06-06 01:30	MDT	511	A
USGS	09073400	2013-06-06 01:45	MDT	511	A
USGS	09073400	2013-06-06 02:00	MDT	511	A
USGS	09073400	2013-06-06 02:15	MDT	511	A
USGS	09073400	2013-06-06 02:30	MDT	511	A
USGS	09073400	2013-06-06 02:45	MDT	507	A
USGS	09073400	2013-06-06 03:00	MDT	499	A
USGS	09073400	2013-06-06 03:15	MDT	499	A
USGS	09073400	2013-06-06 03:30	MDT	486	A
USGS	09073400	2013-06-06 03:45	MDT	482	A
USGS	09073400	2013-06-06 04:00	MDT	474	A
USGS	09073400	2013-06-06 04:15	MDT	474	A
USGS	09073400	2013-06-06 04:30	MDT	462	A
USGS	09073400	2013-06-06 04:45	MDT	458	A
USGS	09073400	2013-06-06 05:00	MDT	446	A
USGS	09073400	2013-06-06 05:15	MDT	438	A
USGS	09073400	2013-06-06 05:30	MDT	438	A
USGS	09073400	2013-06-06 05:45	MDT	430	A
USGS	09073400	2013-06-06 06:00	MDT	423	A
USGS	09073400	2013-06-06 06:15	MDT	415	A
USGS	09073400	2013-06-06 06:30	MDT	411	A
USGS	09073400	2013-06-06 06:45	MDT	400	A
USGS	09073400	2013-06-06 07:00	MDT	397	A
USGS	09073400	2013-06-06 07:15	MDT	386	A
USGS	09073400	2013-06-06 07:30	MDT	378	A
USGS	09073400	2013-06-06 07:45	MDT	371	A
USGS	09073400	2013-06-06 08:00	MDT	364	A
USGS	09073400	2013-06-06 08:15	MDT	361	A
USGS	09073400	2013-06-06 08:30	MDT	350	A
USGS	09073400	2013-06-06 08:45	MDT	347	A
USGS	09073400	2013-06-06 09:00	MDT	344	A
USGS	09073400	2013-06-06 09:15	MDT	340	A
USGS	09073400	2013-06-06 09:30	MDT	337	A
USGS	09073400	2013-06-06 09:45	MDT	337	A
USGS	09073400	2013-06-06 10:00	MDT	330	A
USGS	09073400	2013-06-06 10:15	MDT	327	A
USGS	09073400	2013-06-06 10:30	MDT	327	A
USGS	09073400	2013-06-06 10:45	MDT	324	A
USGS	09073400	2013-06-06 11:00	MDT	320	A
USGS	09073400	2013-06-06 11:15	MDT	314	A
USGS	09073400	2013-06-06 11:30	MDT	311	A
USGS	09073400	2013-06-06 11:45	MDT	311	A
USGS	09073400	2013-06-06 12:00	MDT	304	A
USGS	09073400	2013-06-06 12:15	MDT	301	A
USGS	09073400	2013-06-06 12:30	MDT	301	A
USGS	09073400	2013-06-06 12:45	MDT	298	A
USGS	09073400	2013-06-06 13:00	MDT	295	A
USGS	09073400	2013-06-06 13:15	MDT	295	A
USGS	09073400	2013-06-06 13:30	MDT	295	A
USGS	09073400	2013-06-06 13:45	MDT	288	A
USGS	09073400	2013-06-06 14:00	MDT	288	A
USGS	09073400	2013-06-06 14:15	MDT	285	A
USGS	09073400	2013-06-06 14:30	MDT	285	A
USGS	09073400	2013-06-06 14:45	MDT	285	A
USGS	09073400	2013-06-06 15:00	MDT	282	A
USGS	09073400	2013-06-06 15:15	MDT	282	A
USGS	09073400	2013-06-06 15:30	MDT	279	A
USGS	09073400	2013-06-06 15:45	MDT	279	A
USGS	09073400	2013-06-06 16:00	MDT	279	A
USGS	09073400	2013-06-06 16:15	MDT	279	A
USGS	09073400	2013-06-06 16:30	MDT	282	A
USGS	09073400	2013-06-06 16:45	MDT	282	A
USGS	09073400	2013-06-06 17:00	MDT	285	A
USGS	09073400	2013-06-06 17:15	MDT	291	A
USGS	09073400	2013-06-06 17:30	MDT	295	A
USGS	09073400	2013-06-06 17:45	MDT	298	A
USGS	09073400	2013-06-06 18:00	MDT	307	A
USGS	09073400	2013-06-06 18:15	MDT	314	A
USGS	09073400	2013-06-06 18:30	MDT	324	A
USGS	09073400	2013-06-06 18:45	MDT	327	A
USGS	09073400	2013-06-06 19:00	MDT	337	A
USGS	09073400	2013-06-06 19:15	MDT	344	A
USGS	09073400	2013-06-06 19:30	MDT	350	A
USGS	09073400	2013-06-06 19:45	MDT	357	A
USGS	09073400	2013-06-06 20:00	MDT	375	A
USGS	09073400	2013-06-06 20:15	MDT	382	A
USGS	09073400	2013-06-06 20:30	MDT	393	A
USGS	09073400	2013-06-06 20:45	MDT	400	A
USGS	09073400	2013-06-06 21:00	MDT	404	A
USGS	09073400	2013-06-06 21:15	MDT	411	A
USGS	09073400	2013-06-06 21:30	MDT	427	A
USGS	09073400	2013-06-06 21:45	MDT	430	A
USGS	09073400	2013-06-06 22:00	MDT	434	A
USGS	09073400	2013-06-06 22:15	MDT	438	A
USGS	09073400	2013-06-06 22:30	MDT	442	A
USGS	09073400	2013-06-06 22:45	MDT	450	A
USGS	09073400	2013-06-06 23:00	MDT	454	A
USGS	09073400	2013-06-06 23:15	MDT	458	A
USGS	09073400	2013-06-06 23:30	MDT	466	A
USGS	09073400	2013-06-06 23:45	MDT	474	A
USGS	09073400	2013-06-07 00:00	MDT	478	A
USGS	09073400	2013-06-07 00:15	MDT	486	A
USGS	09073400	2013-06-07 00:30	MDT	495	A
USGS	09073400	2013-06-07 00:45	MDT	499	A
USGS	09073400	2013-06-07 01:00	MDT	503	A
USGS	09073400	2013-06-07 01:15	MDT	507	A
USGS	09073400	2013-06-07 01:30	MDT	503	A
USGS	09073400	2013-06-07 01:45	MDT	511	A
USGS	09073400	2013-06-07 02:00	MDT	507	A
USGS	09073400	2013-06-07 02:15	MDT	507	A
USGS	09073400	2013-06-07 02:30	MDT	503	A
USGS	09073400	2013-06-07 02:45	MDT	491	A
USGS	09073400	2013-06-07 03:00	MDT	495	A
USGS	09073400	2013-06-07 03:15	MDT	486	A
USGS	09073400	2013-06-07 03:30	MDT	482	A
USGS	09073400	2013-06-07 03:45	MDT	478	A
USGS	09073400	2013-06-07 04:00	MDT	470	A
USGS	09073400	2013-06-07 04:15	MDT	462	A
USGS	09073400	2013-06-07 04:30	MDT	458	A
USGS	09073400	2013-06-07 04:45	MDT	454	A
USGS	09073400	2013-06-07 05:00	MDT	446	A
USGS	09073400	2013-06-07 05:15	MDT	442	A
USGS	09073400	2013-06-07 05:30	MDT	438	A
USGS	09073400	2013-06-07 05:45	MDT	430	A
USGS	09073400	2013-06-07 06:00	MDT	423	A
USGS	09073400	2013-06-07 06:15	MDT	415	A
USGS	09073400	2013-06-07 06:30	MDT	408	A
USGS	09073400	2013-06-07 06:45	MDT	400	A
USGS	09073400	2013-06-07 07:00	MDT	397	A
USGS	09073400	2013-06-07 07:15	MDT	382	A
USGS	09073400	2013-06-07 07:30	MDT	378	A
USGS	09073400	2013-06-07 07:45	MDT	368	A
USGS	09073400	2013-06-07 08:00	MDT	361	A
USGS	09073400	2013-06-07 08:15	MDT	354	A
USGS	09073400	2013-06-07 08:30	MDT	350	A
USGS	09073400	2013-06-07 08:45	MDT	344	A
USGS	09073400	2013-06-07 09:00	MDT	340	A
USGS	09073400	2013-06-07 09:15	MDT	340	A
USGS	09073400	2013-06-07 09:30	MDT	334	A
USGS	09073400	2013-06-07 09:45	MDT	334	A
USGS	09073400	2013-06-07 10:00	MDT	330	A
USGS	09073400	2013-06-07 10:15	MDT	327	A
USGS	09073400	2013-06-07 10:30	MDT	324	A
USGS	09073400	2013-06-07 10:45	MDT	324	A
USGS	09073400	2013-06-07 11:00	MDT	320	A
USGS	09073400	2013-06-07 11:15	MDT	317	A
USGS	09073400	2013-06-07 11:30	MDT	311	A
USGS	09073400	2013-06-07 11:45	MDT	314	A
USGS	09073400	2013-06-07 12:00	MDT	307	A
USGS	09073400	2013-06-07 12:15	MDT	304	A
USGS	09073400	2013-06-07 12:30	MDT	304	A
USGS	09073400	2013-06-07 12:45	MDT	298	A
USGS	09073400	2013-06-07 13:00	MDT	298	A
USGS	09073400	2013-06-07 13:15	MDT	295	A
USGS	09073400	2013-06-07 13:30	MDT	295	A
USGS	09073400	2013-06-07 13:45	MDT	295	A
USGS	09073400	2013-06-07 14:00	MDT	291	A
USGS	09073400	2013-06-07 14:15	MDT	291	A
USGS	09073400	2013-06-07 14:30	MDT	288	A
USGS	09073400	2013-06-07 14:45	MDT	285	A
USGS	09073400	2013-06-07 15:00	MDT	285	A
USGS	09073400	2013-06-07 15:15	MDT	285	A
USGS	09073400	2013-06-07 15:30	MDT	285	A
USGS	09073400	2013-06-07 15:45	MDT	285	A
USGS	09073400	2013-06-07 16:00	MDT	279	A
USGS	09073400	2013-06-07 16:15	MDT	279	A
USGS	09073400	2013-06-07 16:30	MDT	282	A
USGS	09073400	2013-06-07 16:45	MDT	285	A
USGS	09073400	2013-06-07 17:00	MDT	282	A
USGS	09073400	2013-06-07 17:15	MDT	282	A
USGS	09073400	2013-06-07 17:30	MDT	288	A
USGS	09073400	2013-06-07 17:45	MDT	288	A
USGS	09073400	2013-06-07 18:00	MDT	288	A
USGS	09073400	2013-06-07 18:15	MDT	295	A
USGS	09073400	2013-06-07 18:30	MDT	295	A
USGS	09073400	2013-06-07 18:45	MDT	298	A
USGS	09073400	2013-06-07 19:00	MDT	301	A
USGS	09073400	2013-06-07 19:15	MDT	307	A
USGS	09073400	2013-06-07 19:30	MDT	311	A
USGS	09073400	2013-06-07 19:45	MDT	317	A
USGS	09073400	2013-06-07 20:00	MDT	320	A
USGS	09073400	2013-06-07 20:15	MDT	327	A
USGS	09073400	2013-06-07 20:30	MDT	327	A
USGS	09073400	2013-06-07 20:45	MDT	330	A
USGS	09073400	2013-06-07 21:00	MDT	337	A
USGS	09073400	2013-06-07 21:15	MDT	340	A
USGS	09073400	2013-06-07 21:30	MDT	350	A
USGS	09073400	2013-06-07 21:45	MDT	350	A
USGS	09073400	2013-06-07 22:00	MDT	357	A
USGS	09073400	2013-06-07 22:15	MDT	361	A
USGS	09073400	2013-06-07 22:30	MDT	364	A
USGS	09073400	2013-06-07 22:45	MDT	375	A
USGS	09073400	2013-06-07 23:00	MDT	378	A
USGS	09073400	2013-06-07 23:15	MDT	386	A
USGS	09073400	2013-06-07 23:30	MDT	386	A
USGS	09073400	2013-06-07 23:45	MDT	389	A
USGS	09073400	2013-06-08 00:00	MDT	389	A
USGS	09073400	2013-06-08 00:15	MDT	397	A
USGS	09073400	2013-06-08 00:30	MDT	393	A
USGS	09073400	2013-06-08 00:45	MDT	393	A
USGS	09073400	2013-06-08 01:00	MDT	397	A
USGS	09073400	2013-06-08 01:15	MDT	393	A
USGS	09073400	2013-06-08 01:30	MDT	393	A
USGS	09073400	2013-06-08 01:45	MDT	393	A
USGS	09073400	2013-06-08 02:00	MDT	393	A
USGS	09073400	2013-06-08 02:15	MDT	389	A
USGS	09073400	2013-06-08 02:30	MDT	386	A
USGS	09073400	2013-06-08 02:45	MDT	382	A
USGS	09073400	2013-06-08 03:00	MDT	378	A
USGS	09073400	2013-06-08 03:15	MDT	375	A
USGS	09073400	2013-06-08 03:30	MDT	371	A
USGS	09073400	2013-06-08 03:45	MDT	364	A
USGS	09073400	2013-06-08 04:00	MDT	364	A
USGS	09073400	2013-06-08 04:15	MDT	361	A
USGS	09073400	2013-06-08 04:30	MDT	361	A
USGS	09073400	2013-06-08 04:45	MDT	357	A
USGS	09073400	2013-06-08 05:00	MDT	350	A
USGS	09073400	2013-06-08 05:15	MDT	347	A
USGS	09073400	2013-06-08 05:30	MDT	344	A
USGS	09073400	2013-06-08 05:45	MDT	340	A
USGS	09073400	2013-06-08 06:00	MDT	340	A
USGS	09073400	2013-06-08 06:15	MDT	337	A
USGS	09073400	2013-06-08 06:30	MDT	334	A
USGS	09073400	2013-06-08 06:45	MDT	334	A
USGS	09073400	2013-06-08 07:00	MDT	330	A
USGS	09073400	2013-06-08 07:15	MDT	327	A
USGS	09073400	2013-06-08 07:30	MDT	327	A
USGS	09073400	2013-06-08 07:45	MDT	324	A
USGS	09073400	2013-06-08 08:00	MDT	324	A
USGS	09073400	2013-06-08 08:15	MDT	317	A
USGS	09073400	2013-06-08 08:30	MDT	317	A
USGS	09073400	2013-06-08 08:45	MDT	314	A
USGS	09073400	2013-06-08 09:00	MDT	311	A
USGS	09073400	2013-06-08 09:15	MDT	314	A
USGS	09073400	2013-06-08 09:30	MDT	311	A
USGS	09073400	2013-06-08 09:45	MDT	304	A
USGS	09073400	2013-06-08 10:00	MDT	301	A
USGS	09073400	2013-06-08 10:15	MDT	298	A
USGS	09073400	2013-06-08 10:30	MDT	298	A
USGS	09073400	2013-06-08 10:45	MDT	295	A
USGS	09073400	2013-06-08 11:00	MDT	295	A
USGS	09073400	2013-06-08 11:15	MDT	291	A
USGS	09073400	2013-06-08 11:30	MDT	291	A
USGS	09073400	2013-06-08 11:45	MDT	288	A
USGS	09073400	2013-06-08 12:00	MDT	285	A
USGS	09073400	2013-06-08 12:15	MDT	282	A
USGS	09073400	2013-06-08 12:30	MDT	282	A
USGS	09073400	2013-06-08 12:45	MDT	282	A
USGS	09073400	2013-06-08 13:00	MDT	279	A
USGS	09073400	2013-06-08 13:15	MDT	279	A
USGS	09073400	2013-06-08 13:30	MDT	276	A
USGS	09073400	2013-06-08 13:45	MDT	276	A
USGS	09073400	2013-06-08 14:00	MDT	273	A
USGS	09073400	2013-06-08 14:15	MDT	273	A
USGS	09073400	2013-06-08 14:30	MDT	270	A
USGS	09073400	2013-06-08 14:45	MDT	270	A
USGS	09073400	2013-06-08 15:00	MDT	270	A
USGS	09073400	2013-06-08 15:15	MDT	273	A
USGS	09073400	2013-06-08 15:30	MDT	273	A
USGS	09073400	2013-06-08 15:45	MDT	273	A
USGS	09073400	2013-06-08 16:00	MDT	276	A
USGS	09073400	2013-06-08 16:15	MDT	276	A
USGS	09073400	2013-06-08 16:30	MDT	282	A
USGS	09073400	2013-06-08 16:45	MDT	288	A
USGS	09073400	2013-06-08 17:00	MDT	295	A
USGS	09073400	2013-06-08 17:15	MDT	301	A
USGS	09073400	2013-06-08 17:30	MDT	311	A
USGS	09073400	2013-06-08 17:45	MDT	320	A
USGS	09073400	2013-06-08 18:00	MDT	327	A
USGS	09073400	2013-06-08 18:15	MDT	337	A
USGS	09073400	2013-06-08 18:30	MDT	344	A
USGS	09073400	2013-06-08 18:45	MDT	361	A
USGS	09073400	2013-06-08 19:00	MDT	371	A
USGS	09073400	2013-06-08 19:15	MDT	389	A
USGS	09073400	2013-06-08 19:30	MDT	400	A
USGS	09073400	2013-06-08 19:45	MDT	408	A
USGS	09073400	2013-06-08 20:00	MDT	419	A
USGS	09073400	2013-06-08 20:15	MDT	434	A
USGS	09073400	2013-06-08 20:30	MDT	438	A
USGS	09073400	2013-06-08 20:45	MDT	450	A
USGS	09073400	2013-06-08 21:00	MDT	458	A
USGS	09073400	2013-06-08 21:15	MDT	466	A
USGS	09073400	2013-06-08 21:30	MDT	470	A
USGS	09073400	2013-06-08 21:45	MDT	478	A
USGS	09073400	2013-06-08 22:00	MDT	486	A
USGS	09073400	2013-06-08 22:15	MDT	495	A
USGS	09073400	2013-06-08 22:30	MDT	503	A
USGS	09073400	2013-06-08 22:45	MDT	507	A
USGS	09073400	2013-06-08 23:00	MDT	515	A
USGS	09073400	2013-06-08 23:15	MDT	519	A
USGS	09073400	2013-06-08 23:30	MDT	523	A
USGS	09073400	2013-06-08 23:45	MDT	532	A
USGS	09073400	2013-06-09 00:00	MDT	523	A
USGS	09073400	2013-06-09 00:15	MDT	540	A
USGS	09073400	2013-06-09 00:30	MDT	540	A
USGS	09073400	2013-06-09 00:45	MDT	536	A
USGS	09073400	2013-06-09 01:00	MDT	540	A
USGS	09073400	2013-06-09 01:15	MDT	540	A
USGS	09073400	2013-06-09 01:30	MDT	536	A
USGS	09073400	2013-06-09 01:45	MDT	532	A
USGS	09073400	2013-06-09 02:00	MDT	532	A
USGS	09073400	2013-06-09 02:15	MDT	523	A
USGS	09073400	2013-06-09 02:30	MDT	519	A
USGS	09073400	2013-06-09 02:45	MDT	511	A
USGS	09073400	2013-06-09 03:00	MDT	511	A
USGS	09073400	2013-06-09 03:15	MDT	499	A
USGS	09073400	2013-06-09 03:30	MDT	491	A
USGS	09073400	2013-06-09 03:45	MDT	482	A
USGS	09073400	2013-06-09 04:00	MDT	478	A
USGS	09073400	2013-06-09 04:15	MDT	466	A
USGS	09073400	2013-06-09 04:30	MDT	462	A
USGS	09073400	2013-06-09 04:45	MDT	450	A
USGS	09073400	2013-06-09 05:00	MDT	450	A
USGS	09073400	2013-06-09 05:15	MDT	442	A
USGS	09073400	2013-06-09 05:30	MDT	438	A
USGS	09073400	2013-06-09 05:45	MDT	430	A
USGS	09073400	2013-06-09 06:00	MDT	423	A
USGS	09073400	2013-06-09 06:15	MDT	415	A
USGS	09073400	2013-06-09 06:30	MDT	404	A
USGS	09073400	2013-06-09 06:45	MDT	400	A
USGS	09073400	2013-06-09 07:00	MDT	400	A
USGS	09073400	2013-06-09 07:15	MDT	389	A
USGS	09073400	2013-06-09 07:30	MDT	382	A
USGS	09073400	2013-06-09 07:45	MDT	375	A
USGS	09073400	2013-06-09 08:00	MDT	368	A
USGS	09073400	2013-06-09 08:15	MDT	361	A
USGS	09073400	2013-06-09 08:30	MDT	361	A
USGS	09073400	2013-06-09 08:45	MDT	354	A
USGS	09073400	2013-06-09 09:00	MDT	347	A
USGS	09073400	2013-06-09 09:15	MDT	347	A
USGS	09073400	2013-06-09 09:30	MDT	340	A
USGS	09073400	2013-06-09 09:45	MDT	340	A
USGS	09073400	2013-06-09 10:00	MDT	334	A
USGS	09073400	2013-06-09 10:15	MDT	334	A
USGS	09073400	2013-06-09 10:30	MDT	330	A
USGS	09073400	2013-06-09 10:45	MDT	327	A
USGS	09073400	2013-06-09 11:00	MDT	327	A
USGS	09073400	2013-06-09 11:15	MDT	320	A
USGS	09073400	2013-06-09 11:30	MDT	324	A
USGS	09073400	2013-06-09 11:45	MDT	320	A
USGS	09073400	2013-06-09 12:00	MDT	317	A
USGS	09073400	2013-06-09 12:15	MDT	314	A
USGS	09073400	2013-06-09 12:30	MDT	311	A
USGS	09073400	2013-06-09 12:45	MDT	307	A
USGS	09073400	2013-06-09 13:00	MDT	307	A
USGS	09073400	2013-06-09 13:15	MDT	304	A
USGS	09073400	2013-06-09 13:30	MDT	298	A
USGS	09073400	2013-06-09 13:45	MDT	298	A
USGS	09073400	2013-06-09 14:00	MDT	298	A
USGS	09073400	2013-06-09 14:15	MDT	295	A
USGS	09073400	2013-06-09 14:30	MDT	295	A
USGS	09073400	2013-06-09 14:45	MDT	295	A
USGS	09073400	2013-06-09 15:00	MDT	295	A
USGS	09073400	2013-06-09 15:15	MDT	291	A
USGS	09073400	2013-06-09 15:30	MDT	291	A
USGS	09073400	2013-06-09 15:45	MDT	295	A
USGS	09073400	2013-06-09 16:00	MDT	295	A
USGS	09073400	2013-06-09 16:15	MDT	295	A
USGS	09073400	2013-06-09 16:30	MDT	298	A
USGS	09073400	2013-06-09 16:45	MDT	301	A
USGS	09073400	2013-06-09 17:00	MDT	307	A
USGS	09073400	2013-06-09 17:15	MDT	314	A
USGS	09073400	2013-06-09 17:30	MDT	324	A
USGS	09073400	2013-06-09 17:45	MDT	327	A
USGS	09073400	2013-06-09 18:00	MDT	337	A
USGS	09073400	2013-06-09 18:15	MDT	344	A
USGS	09073400	2013-06-09 18:30	MDT	354	A
USGS	09073400	2013-06-09 18:45	MDT	368	A
USGS	09073400	2013-06-09 19:00	MDT	386	A
USGS	09073400	2013-06-09 19:15	MDT	397	A
USGS	09073400	2013-06-09 19:30	MDT	408	A
USGS	09073400	2013-06-09 19:45	MDT	419	A
USGS	09073400	2013-06-09 20:00	MDT	438	A
USGS	09073400	2013-06-09 20:15	MDT	446	A
USGS	09073400	2013-06-09 20:30	MDT	454	A
USGS	09073400	2013-06-09 20:45	MDT	462	A
USGS	09073400	2013-06-09 21:00	MDT	474	A
USGS	09073400	2013-06-09 21:15	MDT	478	A
USGS	09073400	2013-06-09 21:30	MDT	491	A
USGS	09073400	2013-06-09 21:45	MDT	503	A
USGS	09073400	2013-06-09 22:00	MDT	511	A
USGS	09073400	2013-06-09 22:15	MDT	527	A
USGS	09073400	2013-06-09 22:30	MDT	548	A
USGS	09073400	2013-06-09 22:45	MDT	555	A
USGS	09073400	2013-06-09 23:00	MDT	567	A
USGS	09073400	2013-06-09 23:15	MDT	583	A
USGS	09073400	2013-06-09 23:30	MDT	591	A
USGS	09073400	2013-06-09 23:45	MDT	603	A
USGS	09073400	2013-06-10 00:00	MDT	607	A
USGS	09073400	2013-06-10 00:15	MDT	611	A
USGS	09073400	2013-06-10 00:30	MDT	615	A
USGS	09073400	2013-06-10 00:45	MDT	619	A
USGS	09073400	2013-06-10 01:00	MDT	619	A
USGS	09073400	2013-06-10 01:15	MDT	623	A
USGS	09073400	2013-06-10 01:30	MDT	615	A
USGS	09073400	2013-06-10 01:45	MDT	611	A
USGS	09073400	2013-06-10 02:00	MDT	615	A
USGS	09073400	2013-06-10 02:15	MDT	611	A
USGS	09073400	2013-06-10 02:30	MDT	603	A
USGS	09073400	2013-06-10 02:45	MDT	603	A
USGS	09073400	2013-06-10 03:00	MDT	595	A
USGS	09073400	2013-06-10 03:15	MDT	583	A
USGS	09073400	2013-06-10 03:30	MDT	571	A
USGS	09073400	2013-06-10 03:45	MDT	563	A
USGS	09073400	2013-06-10 04:00	MDT	555	A
USGS	09073400	2013-06-10 04:15	MDT	540	A
USGS	09073400	2013-06-10 04:30	MDT	527	A
USGS	09073400	2013-06-10 04:45	MDT	519	A
USGS	09073400	2013-06-10 05:00	MDT	503	A
USGS	09073400	2013-06-10 05:15	MDT	495	A
USGS	09073400	2013-06-10 05:30	MDT	482	A
USGS	09073400	2013-06-10 05:45	MDT	466	A
USGS	09073400	2013-06-10 06:00	MDT	462	A
USGS	09073400	2013-06-10 06:15	MDT	450	A
USGS	09073400	2013-06-10 06:30	MDT	438	A
USGS	09073400	2013-06-10 06:45	MDT	434	A
USGS	09073400	2013-06-10 07:00	MDT	430	A
USGS	09073400	2013-06-10 07:15	MDT	419	A
USGS	09073400	2013-06-10 07:30	MDT	408	A
USGS	09073400	2013-06-10 07:45	MDT	400	A
USGS	09073400	2013-06-10 08:00	MDT	393	A
USGS	09073400	2013-06-10 08:15	MDT	382	A
USGS	09073400	2013-06-10 08:30	MDT	378	A
USGS	09073400	2013-06-10 08:45	MDT	364	A
USGS	09073400	2013-06-10 09:00	MDT	361	A
USGS	09073400	2013-06-10 09:15	MDT	354	A
USGS	09073400	2013-06-10 09:30	MDT	350	A
USGS	09073400	2013-06-10 09:45	MDT	347	A
USGS	09073400	2013-06-10 10:00	MDT	344	A
USGS	09073400	2013-06-10 10:15	MDT	340	A
USGS	09073400	2013-06-10 10:30	MDT	337	A
USGS	09073400	2013-06-10 10:45	MDT	334	A
USGS	09073400	2013-06-10 11:00	MDT	330	A
USGS	09073400	2013-06-10 11:15	MDT	327	A
USGS	09073400	2013-06-10 11:30	MDT	327	A
USGS	09073400	2013-06-10 11:45	MDT	324	A
USGS	09073400	2013-06-10 12:00	MDT	320	A
USGS	09073400	2013-06-10 12:15	MDT	317	A
USGS	09073400	2013-06-10 12:30	MDT	314	A
USGS	09073400	2013-06-10 12:45	MDT	311	A
USGS	09073400	2013-06-10 13:00	MDT	307	A
USGS	09073400	2013-06-10 13:15	MDT	304	A
USGS	09073400	2013-06-10 13:30	MDT	307	A
USGS	09073400	2013-06-10 13:45	MDT	304	A
USGS	09073400	2013-06-10 14:00	MDT	298	A
USGS	09073400	2013-06-10 14:15	MDT	298	A
USGS	09073400	2013-06-10 14:30	MDT	295	A
USGS	09073400	2013-06-10 14:45	MDT	295	A
USGS	09073400	2013-06-10 15:00	MDT	295	A
USGS	09073400	2013-06-10 15:15	MDT	295	A
USGS	09073400	2013-06-10 15:30	MDT	298	A
USGS	09073400	2013-06-10 15:45	MDT	301	A
USGS	09073400	2013-06-10 16:00	MDT	298	A
USGS	09073400	2013-06-10 16:15	MDT	304	A
USGS	09073400	2013-06-10 16:30	MDT	311	A
USGS	09073400	2013-06-10 16:45	MDT	317	A
USGS	09073400	2013-06-10 17:00	MDT	324	A
USGS	09073400	2013-06-10 17:15	MDT	330	A
USGS	09073400	2013-06-10 17:30	MDT	337	A
USGS	09073400	2013-06-10 17:45	MDT	347	A
USGS	09073400	2013-06-10 18:00	MDT	357	A
USGS	09073400	2013-06-10 18:15	MDT	364	A
USGS	09073400	2013-06-10 18:30	MDT	378	A
USGS	09073400	2013-06-10 18:45	MDT	393	A
USGS	09073400	2013-06-10 19:00	MDT	408	A
USGS	09073400	2013-06-10 19:15	MDT	415	A
USGS	09073400	2013-06-10 19:30	MDT	430	A
USGS	09073400	2013-06-10 19:45	MDT	438	A
USGS	09073400	2013-06-10 20:00	MDT	454	A
USGS	09073400	2013-06-10 20:15	MDT	466	A
USGS	09073400	2013-06-10 20:30	MDT	478	A
USGS	09073400	2013-06-10 20:45	MDT	478	A
USGS	09073400	2013-06-10 21:00	MDT	491	A
USGS	09073400	2013-06-10 21:15	MDT	507	A
USGS	09073400	2013-06-10 21:30	MDT	519	A
USGS	09073400	2013-06-10 21:45	MDT	527	A
USGS	09073400	2013-06-10 22:00	MDT	544	A
USGS	09073400	2013-06-10 22:15	MDT	555	A
USGS	09073400	2013-06-10 22:30	MDT	579	A
USGS	09073400	2013-06-10 22:45	MDT	595	A
USGS	09073400	2013-06-10 23:00	MDT	595	A
USGS	09073400	2013-06-10 23:15	MDT	607	A
USGS	09073400	2013-06-10 23:30	MDT	615	A
USGS	09073400	2013-06-10 23:45	MDT	623	A
USGS	09073400	2013-06-11 00:00	MDT	623	A
USGS	09073400	2013-06-11 00:15	MDT	627	A
USGS	09073400	2013-06-11 00:30	MDT	632	A
USGS	09073400	2013-06-11 00:45	MDT	632	A
USGS	09073400	2013-06-11 01:00	MDT	640	A
USGS	09073400	2013-06-11 01:15	MDT	636	A
USGS	09073400	2013-06-11 01:30	MDT	636	A
USGS	09073400	2013-06-11 01:45	MDT	640	A
USGS	09073400	2013-06-11 02:00	MDT	623	A
USGS	09073400	2013-06-11 02:15	MDT	623	A
USGS	09073400	2013-06-11 02:30	MDT	619	A
USGS	09073400	2013-06-11 02:45	MDT	607	A
USGS	09073400	2013-06-11 03:00	MDT	603	A
USGS	09073400	2013-06-11 03:15	MDT	591	A
USGS	09073400	2013-06-11 03:30	MDT	575	A
USGS	09073400	2013-06-11 03:45	MDT	567	A
USGS	09073400	2013-06-11 04:00	MDT	555	A
USGS	09073400	2013-06-11 04:15	MDT	540	A
USGS	09073400	2013-06-11 04:30	MDT	527	A
USGS	09073400	2013-06-11 04:45	MDT	515	A
USGS	09073400	2013-06-11 05:00	MDT	499	A
USGS	09073400	2013-06-11 05:15	MDT	491	A
USGS	09073400	2013-06-11 05:30	MDT	478	A
